filename,year,month,num_citations,file_size,forward_links
Northern and southern Vietnam,2014,12,12,65405,157
National Congress of the Communist Party of Vietnam,2012,10,0,30015,45
Vietnamese people,2012,4,26,120941,345
People%27s Army of Vietnam,2013,10,27,218768,582
K%C3%A8n b%E1%BA%A7u,2012,10,0,46613,170
Coconut Religion,2014,12,8,41140,54
Annam (French protectorate),2006,3,0,69903,232
Our Lady of La Vang,2013,3,1,46413,86
Women in Vietnam,2014,6,54,119157,264
Bah%C3%A1%27%C3%AD Faith in Vietnam,2010,1,27,97809,183
Southeast (Vietnam),2008,7,1,48050,158
Palestine%E2%80%93Vietnam relations,2015,1,3,53770,141
History of Tr%C3%A0 Vinh University,2014,12,0,33518,43
Muang Phuan,2014,6,2,53275,177
War in Vietnam (1954%E2%80%9359),2011,1,26,100103,165
Ch%C3%A8o,2010,4,0,28371,51
"Viet Cong and PAVN strategy, organization and structure",2013,9,102,198409,146
Dominic Mai Thanh L%C6%B0%C6%A1ng,2014,7,6,44165,101
Annam (Chinese province),2010,1,1,36524,80
B%C3%A1t Tr%C3%A0ng porcelain,2008,5,0,27321,43
State Bank of Vietnam,2008,4,1,37649,60
Nelumbo nucifera,2013,12,14,120120,456
Vietnam Coast Guard,2012,8,9,116284,298
Vietnam War,2004,6,0,142465,484
Military history of Vietnam,2012,12,0,41170,81
Communism in Vietnam,2013,5,17,51833,104
Vietnam Bond Indexes,2014,2,4,35491,65
Southeast (Vietnam),2012,2,1,51266,168
Hai Phong University,2009,10,0,31513,53
Nguy%E1%BB%85n Ch%C3%ADch,2011,9,1,23515,33
Qui Nguyen,2007,4,0,23961,32
Vietnam Petroleum Institute,2008,5,0,27736,49
Flag of Vietnam,2012,7,10,95607,215
Vietnamization,2011,2,27,132360,259
Emblem of Vietnam,2010,9,2,50921,120
Public holidays in Vietnam,2014,7,2,42994,121
Cao l%E1%BA%A7u,2008,8,1,27958,50
Islam in Vietnam,2013,8,12,96846,368
Nguy%E1%BB%85n C%C3%B4ng Tr%E1%BB%A9,2009,8,0,38596,57
Binh Tai Massacre,2011,4,5,32616,58
Environmental issues in Vietnam,2009,1,0,38593,71
Nguy%E1%BB%85n H%E1%BB%A3p %C4%90o%C3%A0n,2008,11,0,34079,68
Annam (French protectorate),2006,4,0,69999,229
Vietnamese dong,2005,2,0,36554,52
Phu Cat Airport,2010,7,0,55396,110
South Central Coast,2013,12,14,89944,308
