filename,year,month,num_citations,file_size,forward_links
Livonian Brothers of the Sword,2013,3,3,56053,159
Cirsium vulgare,2007,1,0,36512,65
Daugavpils,2009,2,1,69811,173
United Baltic Duchy,2006,12,0,53123,180
Terra Mariana,2011,10,25,98664,271
Colchicum autumnale,2006,1,0,38883,42
Galium odoratum,2010,10,1,64702,311
T%C4%93rvete,2010,7,0,36504,63
Ernst Johann von Biron,2004,9,0,33004,37
Ventspils,2014,1,2,112553,309
Imants Sudmalis,2011,12,6,39214,78
Latvian diplomatic service,2006,3,0,27747,58
Visa requirements for Latvian citizens,2012,10,0,284791,992
Jelgava,2009,2,0,62214,168
Guerrilla war in the Baltic states,2014,6,2,46539,114
Primula veris,2012,10,7,54655,113
Latvian lats,2006,3,0,65507,228
Template:Foreign relations of Latvia,2010,2,0,42644,123
Territorial changes of the Baltic states,2008,10,1,55348,176
Ventspils,2012,12,2,110100,304
Campanula glomerata,2007,10,0,34067,59
C%C4%93su Alus,2013,3,1,30212,54
Dissolution of parliament in Latvia,2011,11,9,45131,93
Wilhelm Kettler,2012,10,0,40952,96
Baltic knighthoods,2008,7,0,33689,70
Sarmatic mixed forests,2008,5,0,47206,198
Daugavgr%C4%ABva Abbey,2013,3,0,39654,89
Jelgava,2011,7,3,93633,327
Baltic Appeal,2010,4,0,46666,106
Thlaspi arvense,2013,12,3,40616,75
Veronica officinalis,2007,11,0,35445,58
Plantago media,2013,9,1,41742,91
Serov Instructions,2009,9,3,31271,66
Pskov Republic,2012,12,1,73270,251
Archbishopric of Riga,2011,12,3,56513,166
Rorippa palustris,2013,12,4,61201,239
Livonian Brothers of the Sword,2006,5,0,51440,104
Cicuta virosa,2004,11,0,32732,46
Thymus serpyllum,2010,6,3,53563,94
Baltic%E2%80%93Soviet relations,2009,11,51,84562,157
Sarmatic mixed forests,2013,9,0,52389,242
Semigallians,2013,2,4,55519,175
Territorial changes of the Baltic states,2014,11,3,69713,215
Duchy of Courland and Semigallia (1918),2012,1,2,54632,137
Latvian lats,2011,10,4,92111,285
