filename,year,month,num_citations,file_size,forward_links
List of rulers of Welayta,2014,9,0,29791,44
Me%27en language,2010,1,0,29847,50
University of Gondar,2010,4,0,29821,48
Gored gored,2006,10,0,26603,48
List of diplomatic missions of Ethiopia,2009,4,0,74230,215
Ethiopian Catholic Eparchy of Adigrat,2013,8,2,39508,72
Akele Guzai,2012,10,7,32130,63
Trans Nation Airways,2014,11,1,37733,100
Tsamai language,2014,3,4,34294,55
Oromo migrations,2013,10,11,70815,146
First Italo Ethiopian War,2002,1,0,32749,52
Kingdom of Garo,2010,1,4,32954,60
Apostolic Vicariate of Nekemte,2009,6,0,35207,54
Agriculture in Ethiopia,2012,1,18,121821,295
First Italo Ethiopian War,2006,11,2,43170,78
Agame,2009,11,9,32129,63
Anuak language,2011,1,2,33944,63
Outline of Ethiopia,2011,12,22,114441,324
Transport in Ethiopia,2005,1,0,26272,33
Ethiopian Reporter,2008,5,2,26155,39
Krar,2007,6,0,33978,71
Yem language,2014,6,3,34353,69
Alexander Bulatovich,2009,6,0,36511,94
Qwara dialect,2012,3,0,52040,159
.et,2006,10,0,66427,401
"Harvest: 3,000 Years",2009,9,1,32590,53
List of rulers of Bosha,2005,7,0,26106,54
Nayi language,2010,9,1,31987,59
Kitcha,2009,12,0,32334,70
Kingdom of Gumma,2006,7,5,28935,50
Human rights in Ethiopia,2008,1,0,50710,138
Dizin language,2008,5,1,29446,46
Dorze people,2012,9,0,30200,53
Kitfo,2012,1,1,30670,64
Libido language,2015,4,2,46392,142
Zeila,2014,4,29,85648,211
Ethiopian nationalism,2012,4,3,35917,65
Ogaden,2012,9,20,57714,95
Apostolic Vicariate of Harar,2011,1,0,34366,55
Serae,2009,2,10,34710,69
Washint,2007,9,0,26451,45
Crist%C3%B3v%C3%A3o da Gama,2006,1,0,43588,98
Deforestation in Ethiopia,2013,8,27,72496,131
Yngve A. A. Larsson,2014,5,1,38815,80
Fremona,2014,10,4,31749,55
Azmari,2007,7,0,26773,44
Ethiopian military titles,2008,6,13,32875,44
Emperor of Ethiopia,2004,6,0,26826,55
Famines in Ethiopia,2011,7,0,33590,64
Argobba language,2007,5,1,28799,42
University of Gondar,2011,12,7,32458,41
Komo language,2015,4,3,35634,67
List of Ethiopian%E2%80%93Somali wars and conflicts,2010,1,0,26092,38
Amha Records,2012,8,0,27761,56
University of Gondar,2011,4,7,32652,49
Yekatit 12,2014,1,9,45505,75
List of Abunas of Ethiopia,2006,2,0,41525,114
List of Presidents of Ethiopia,2010,9,0,87971,336
Islamic Front for the Liberation of Oromia,2007,6,0,32652,47
Duach Jock,2014,1,1,40605,84
Ethiopian Civil War,2012,12,42,202449,504
Zemene Mesafint,2011,9,0,44156,115
Ogaden,2007,1,3,35463,65
Borgu,2009,9,1,32874,69
Debre Berhan,2010,6,13,52737,134
List of rulers of Welayta,2009,12,0,32318,76
List of rulers of Bosha,2012,4,0,29030,53
List of heads of government of Ethiopia,2012,4,0,93663,357
History of Ethiopia,2011,12,37,211663,654
Zeila,2005,7,0,34301,69
Ahmad ibn Ibrahim al Ghazi,2008,6,20,54140,118
People of Ethiopia,2012,5,48,119582,292
Hozo language,2013,3,1,31227,58
Damotra,2006,1,0,24158,42
Ethiopian highland hare,2009,12,0,57668,181
National Bank of Ethiopia,2011,5,0,65307,252
Daasanach language,2014,6,3,36329,76
Zeila,2012,7,24,79816,206
