filename,year,month,num_citations,file_size,forward_links
Algerian Desert,2011,3,0,48666,192
List of diplomatic missions in Algeria,2010,10,0,99069,230
List of heads of state of Algeria,2008,8,0,42774,125
Dida Diafat,2012,9,2,56741,112
Moors,2013,3,37,141431,467
Dey,2009,12,2,28546,52
History of the Algerian Constitution,2005,11,0,24876,40
Numidia,2010,1,0,88373,363
Education in Algeria,2009,3,1,53325,190
Malek Bennabi,2010,2,0,35693,53
Iarbas,2012,1,0,27771,51
Ahcene Zemiri,2010,1,21,117483,342
Index of Algeria related articles,2009,3,0,92412,579
Dragut,2007,5,0,77305,347
Pointe Pescarde,2011,8,1,26478,38
Iarbas,2011,12,0,27377,53
Royal Mausoleum of Mauretania,2009,11,0,37506,82
Roman Catholic Archdiocese of Alger,2011,10,0,46125,81
List of colonial heads of Algeria,2005,9,0,106711,656
Adil Hadi bin Hamlili,2011,2,14,73237,132
Sabir Mahfouz Lahmar,2006,8,3,38751,81
Abdelkader El Djezairi,2009,2,3,55630,141
Sonelgaz,2013,3,0,29551,53
Air Express Algeria,2007,8,1,39362,96
Tajakant,2012,12,2,38154,108
Tuat,2008,12,0,33784,72
List of Presidents of the Council of the Nation (Algeria),2009,7,3,25364,30
French Algeria,2014,8,37,211794,618
Almohad Caliphate,2011,8,13,127125,525
Algerian franc,2012,10,0,45553,138
Saidal,2008,11,0,26218,48
Roman colonies in Berber Africa,2014,7,22,86072,315
Template:Alleged militants in the War on Terror who have lived in Algeria,2015,1,0,34120,66
Lakhdar Brahimi,2011,7,4,45075,97
Flag of Algeria,2007,3,0,64603,85
Mohammed Benchicou,2013,3,3,40413,70
LGBT rights in Algeria,2009,2,5,56766,145
Communes of Algeria,2010,11,0,286621,1385
Emblem of Algeria,2012,10,0,54275,141
Ecoair International,2005,7,0,31590,74
Telecommunications in Algeria,2004,6,0,24092,36
Military of Algeria,2011,6,6,72984,196
West Saharan montane xeric woodlands,2008,3,0,32741,59
Kassaman,2008,3,0,46780,112
LGBT rights in Algeria,2009,7,5,63053,211
List of Algerians,2011,9,0,46964,166
Jeanson network,2008,11,0,27298,57
Dragut,2008,3,0,78896,359
Abdelhamid Ben Badis,2010,4,1,40971,72
Ahcene Zemiri,2006,6,0,25205,45
Kassaman,2008,4,0,46702,112
Algeria,2005,7,0,119194,394
List of massacres during the Algerian Civil War,2005,4,0,35308,89
Gurara language,2012,7,5,43386,121
List of Algerians,2012,4,1,48915,178
Almoravid dynasty,2005,11,0,55079,153
History of Algeria (1962%E2%80%9399),2008,2,0,72492,229
LGBT rights in Algeria,2010,9,5,62398,215
List of heads of state of Algeria,2012,5,6,61172,136
List of Ottoman governors of the Regency of Algiers,2009,8,0,40005,67
Mustapha Benboula%C3%AFd,2013,8,2,47342,106
Algerian Muslim Scouts,2006,5,0,28665,41
Dani%C3%A8le Djamila Amrane Minne,2009,12,4,31667,50
Gaetuli,2006,6,0,26336,48
Djellaba,2012,3,1,58418,295
Prime Minister of Algeria,2010,4,0,63192,236
List of earthquakes in Algeria,2012,4,0,25271,39
Pied Noir,2011,3,31,135706,342
.dz,2006,9,0,66442,396
Kabylie,2011,5,5,60009,143
Petite Kabylie,2006,4,0,25628,47
Revolutionary Council (Algeria),2011,3,0,32899,62
Catholic youth sports associations of French Algeria,2012,7,47,107084,239
Sieges of Oran and Mers El K%C3%A9bir,2014,8,15,88354,300
French Algeria,2011,1,22,190349,584
Visa policy of Algeria,2011,1,1,71030,316
List of heads of government of Algeria,2009,1,0,68102,245
President of Algeria,2013,3,0,81360,321
Kel Ajjer,2006,10,0,27282,51
Template:Algeria Wilayas,2012,5,0,30484,77
Chenouas,2013,3,0,35101,87
Hamoud Boualem,2009,1,0,25399,43
Numidia,2004,3,0,34337,49
Almoravid dynasty,2005,8,0,51358,141
Economy of Algeria,2006,6,2,61774,235
Algeria,2012,7,99,487039,1575
French Algeria,2011,12,23,197188,616
List of governors of Oran,2005,9,0,58480,214
Blasphemy law in Algeria,2014,4,10,51289,97
Amari Saifi,2013,9,6,31297,44
Harki,2012,4,12,53897,115
Praetorian prefecture of Africa,2009,10,21,95761,320
Algerians of the Pacific,2013,8,0,34337,82
Mustapha Benboula%C3%AFd,2011,5,1,40553,70
List of Algerians,2008,1,0,57563,168
Almoravid dynasty,2007,12,1,63885,220
List of Presidents of the People%27s National Assembly (Algeria),2009,7,0,26479,31
Zara%C3%AF,2009,2,4,32204,58
Marinid dynasty,2008,4,3,91287,391
Template:YearInAlgeriaNav,2011,7,0,35606,66
Tin Hinan,2008,6,0,30020,44
Transport in Algeria,2012,9,7,61288,207
Politics of Algeria,2005,2,0,46640,120
Algeria and weapons of mass destruction,2008,5,0,37013,88
Catholic youth sports associations of French Algeria,2012,8,47,107729,244
Numidia,2014,2,4,82444,280
Solar power in Algeria,2014,11,1,23744,33
Numidia,2010,3,0,88266,363
Gendarmerie Nationale (Algeria),2013,3,2,48875,116
Hassi Messaoud,2010,8,1,30975,32
LGBT rights in Algeria,2009,4,5,56986,147
Yacine Benalia,2013,3,2,35388,62
Mohammed Benaziza,2010,10,1,33927,59
.dz,2010,1,0,66899,396
Algeria%E2%80%93Turkey relations,2015,4,3,62346,203
Mezzo Morto H%C3%BCseyin Pasha,2013,10,2,40162,108
Berber Arouch Citizen%27s Movement,2008,7,0,32016,68
Template:Algeria topics,2011,7,0,36413,100
Algerian dinar,2012,1,0,94447,294
Moors,2011,6,26,115127,423
Muhammad Kurdogli,2014,1,1,55993,109
Chief of Staff of the People%27s National Army,2007,10,0,25178,41
Geography of Algeria,2005,4,0,44808,81
Battle of Vescera,2014,4,2,39271,87
Prime Minister of Algeria,2008,11,0,43925,104
Jedars,2012,5,15,43060,70
Hassan Basha Mosque,2011,9,0,34118,59
Battle of Sidi Brahim,2012,9,2,37792,66
Algeria%E2%80%93Canada relations,2011,8,0,60207,211
Benjamin Bucknall,2010,12,10,54642,116
Messali Hadj,2011,8,0,33510,64
Mohamed Kharnadji,2012,11,1,27228,36
Algerian Sign Language,2015,4,3,61450,257
Abdelhamid Ben Badis,2006,1,0,24475,32
Ziri ibn Atiyya,2008,8,0,29870,81
List of massacres during the Algerian Civil War,2007,10,0,38693,131
Rachid Ramda,2007,6,0,28876,53
Naftal,2007,5,0,25738,42
Algerian Civil War,2013,1,36,162966,454
Gaetuli,2013,2,0,34737,89
Almohad Caliphate,2007,1,0,47634,123
French conquest of Algeria,2013,1,14,121918,438
Kabylie,2005,9,0,54231,159
Malek Bennabi,2007,10,0,35468,53
Prime Minister of Algeria,2013,3,0,64470,243
Kabylie,2009,4,2,56967,146
Abdelhamid Ben Badis,2007,8,0,37199,69
Algerian franc,2009,10,0,45298,138
Index of Algeria related articles,2006,5,0,72868,493
Archeology in Algeria,2013,11,0,32100,76
Algerian Muslim Scouts,2006,10,0,32829,46
Bank of Algeria,2011,6,0,61160,255
Tin Hinan,2011,7,2,31390,50
"Mila, Algeria",2007,7,2,32795,57
People%27s Municipal Assembly,2007,11,0,35124,78
Smain Lamari,2011,1,6,48014,93
Template:Algeria Wilayas,2012,2,0,30932,80
Princess Rym,2011,11,5,42640,92
MBS (hip hop),2012,4,0,35023,63
Algerian People%27s Party,2007,1,0,28000,54
Madghacen,2009,9,6,30611,51
.dz,2004,11,0,36558,36
Pacification of Algeria,2013,9,6,73036,261
Mohammed Benaziza,2011,1,1,33448,53
Star and crescent,2009,8,22,91302,201
Benjamin Bucknall,2011,2,10,54546,116
Portal:Algeria,2009,11,0,68540,218
Rachid Ramda,2006,2,0,27419,41
Algerian passport,2009,4,0,123454,394
Kabylie,2005,12,0,55150,164
Abdelhamid Ben Badis,2010,2,1,43262,81
