res_IC.REG.DURS.tsv	Citation	-0.140236287733
res_IC.REG.DURS.tsv	File Size	-0.156142174688
res_IC.REG.DURS.tsv	Links	-0.163550492242
res_IC.REG.PROC.tsv	Citation	-0.0798312193367
res_IC.REG.PROC.tsv	File Size	-0.0621671466825
res_IC.REG.PROC.tsv	Links	-0.0633546127489
res_IC.TAX.DURS.tsv	Citation	0.0479617423849
res_IC.TAX.DURS.tsv	File Size	0.0622638318073
res_IC.TAX.DURS.tsv	Links	0.0473720961989
res_IC.TAX.LABR.CP.ZS.tsv	Citation	0.0794931375163
res_IC.TAX.LABR.CP.ZS.tsv	File Size	0.125242844172
res_IC.TAX.LABR.CP.ZS.tsv	Links	0.14113221652
res_IC.TAX.OTHR.CP.ZS.tsv	Citation	-0.107698407043
res_IC.TAX.OTHR.CP.ZS.tsv	File Size	-0.126229443656
res_IC.TAX.OTHR.CP.ZS.tsv	Links	-0.121971804504
res_IC.TAX.PAYM.tsv	Citation	-0.2527316078
res_IC.TAX.PAYM.tsv	File Size	-0.276795741771
res_IC.TAX.PAYM.tsv	Links	-0.276392341954
res_IC.TAX.PRFT.CP.ZS.tsv	Citation	0.0756603124196
res_IC.TAX.PRFT.CP.ZS.tsv	File Size	0.0531983923748
res_IC.TAX.PRFT.CP.ZS.tsv	Links	0.0425753904211
res_IC.TAX.TOTL.CP.ZS.tsv	Citation	-0.0462805808824
res_IC.TAX.TOTL.CP.ZS.tsv	File Size	-0.0540565279221
res_IC.TAX.TOTL.CP.ZS.tsv	Links	-0.0472049035908
res_IC.WRH.DURS.tsv	Citation	0.0431193516115
res_IC.WRH.DURS.tsv	File Size	0.0549414935256
res_IC.WRH.DURS.tsv	Links	0.0560360151664
res_IC.WRH.PROC.tsv	Citation	0.0329618084158
res_IC.WRH.PROC.tsv	File Size	0.0284082131706
res_IC.WRH.PROC.tsv	Links	0.0286134200754
res_IT.CEL.SETS.P2.tsv	Citation	0.036293488179
res_IT.CEL.SETS.P2.tsv	File Size	0.0911400924235
res_IT.CEL.SETS.P2.tsv	Links	0.101569614998
res_IT.CEL.SETS.tsv	Citation	0.395805347873
res_IT.CEL.SETS.tsv	File Size	0.433447211434
res_IT.CEL.SETS.tsv	Links	0.441198011288
res_IT.MLT.MAIN.P2.tsv	Citation	0.199873079684
res_IT.MLT.MAIN.P2.tsv	File Size	0.196511900868
res_IT.MLT.MAIN.P2.tsv	Links	0.215216715038
res_IT.MLT.MAIN.tsv	Citation	0.497321457462
res_IT.MLT.MAIN.tsv	File Size	0.480014377181
res_IT.MLT.MAIN.tsv	Links	0.489977766712
res_IT.NET.BBND.P2.tsv	Citation	0.229517613792
res_IT.NET.BBND.P2.tsv	File Size	0.246647506009
res_IT.NET.BBND.P2.tsv	Links	0.270696431252
res_IT.NET.BBND.tsv	Citation	0.472399520167
res_IT.NET.BBND.tsv	File Size	0.455677851361
res_IT.NET.BBND.tsv	Links	0.468500666822
res_IT.NET.SECR.P6.tsv	Citation	0.0524477684107
res_IT.NET.SECR.P6.tsv	File Size	0.0449287638746
res_IT.NET.SECR.P6.tsv	Links	0.0588257996327
res_IT.NET.SECR.tsv	Citation	0.681729320566
res_IT.NET.SECR.tsv	File Size	0.600385426471
res_IT.NET.SECR.tsv	Links	0.609430811529
res_IT.NET.USER.P2.tsv	Citation	0.215744137844
res_IT.NET.USER.P2.tsv	File Size	0.248161057687
res_IT.NET.USER.P2.tsv	Links	0.260507755161
res_MS.MIL.TOTL.P1.tsv	Citation	0.503286257462
res_MS.MIL.TOTL.P1.tsv	File Size	0.52203800044
res_MS.MIL.TOTL.P1.tsv	Links	0.519927057791
res_NY.ADJ.AEDU.GN.ZS.tsv	Citation	-0.0509268079782
res_NY.ADJ.AEDU.GN.ZS.tsv	File Size	-0.0540348551387
res_NY.ADJ.AEDU.GN.ZS.tsv	Links	-0.0498230219321
res_NY.ADJ.DCO2.GN.ZS.tsv	Citation	0.13690964606
res_NY.ADJ.DCO2.GN.ZS.tsv	File Size	0.170219664707
res_NY.ADJ.DCO2.GN.ZS.tsv	Links	0.164324066794
res_NY.ADJ.DKAP.GN.ZS.tsv	Citation	0.110702019424
res_NY.ADJ.DKAP.GN.ZS.tsv	File Size	0.123464663639
res_NY.ADJ.DKAP.GN.ZS.tsv	Links	0.134748726349
res_NY.ADJ.DMIN.CD.tsv	Citation	0.227823007127
res_NY.ADJ.DMIN.CD.tsv	File Size	0.234158414192
res_NY.ADJ.DMIN.CD.tsv	Links	0.234281369706
res_NY.ADJ.DMIN.GN.ZS.tsv	Citation	-0.107035943313
res_NY.ADJ.DMIN.GN.ZS.tsv	File Size	-0.119560220781
res_NY.ADJ.DMIN.GN.ZS.tsv	Links	-0.125565709306
res_NY.ADJ.DNGY.CD.tsv	Citation	0.43398177366
res_NY.ADJ.DNGY.CD.tsv	File Size	0.437397182464
res_NY.ADJ.DNGY.CD.tsv	Links	0.434234189091
res_NY.ADJ.DNGY.GN.ZS.tsv	Citation	-0.0334290678754
res_NY.ADJ.DNGY.GN.ZS.tsv	File Size	-0.037726366234
res_NY.ADJ.DNGY.GN.ZS.tsv	Links	-0.039728150896
res_NY.GDP.COAL.RT.ZS.tsv	Citation	0.112565915207
res_NY.GDP.COAL.RT.ZS.tsv	File Size	0.149014408383
res_NY.GDP.COAL.RT.ZS.tsv	Links	0.146926795112
res_NY.GDP.DEFL.KD.ZG.tsv	Citation	-0.0128073761103
res_NY.GDP.DEFL.KD.ZG.tsv	File Size	-0.00969360128868
res_NY.GDP.DEFL.KD.ZG.tsv	Links	-0.0224766171474
res_NY.GDP.FRST.RT.ZS.tsv	Citation	-0.197104890756
res_NY.GDP.FRST.RT.ZS.tsv	File Size	-0.241085695666
res_NY.GDP.FRST.RT.ZS.tsv	Links	-0.248894377999
res_NY.GDP.MINR.RT.ZS.tsv	Citation	-0.0818399702778
res_NY.GDP.MINR.RT.ZS.tsv	File Size	-0.0906091761892
res_NY.GDP.MINR.RT.ZS.tsv	Links	-0.0963601623059
res_NY.GDP.MKTP.CD.tsv	Citation	0.706101414493
res_NY.GDP.MKTP.CD.tsv	File Size	0.652735456916
res_NY.GDP.MKTP.CD.tsv	Links	0.663902820175
res_NY.GDP.MKTP.KD.ZG.tsv	Citation	-0.0674321338122
res_NY.GDP.MKTP.KD.ZG.tsv	File Size	-0.0458713051966
res_NY.GDP.MKTP.KD.ZG.tsv	Links	-0.0444261749131
res_NY.GDP.MKTP.KD.tsv	Citation	0.724701760488
res_NY.GDP.MKTP.KD.tsv	File Size	0.663846752127
res_NY.GDP.MKTP.KD.tsv	Links	0.675581245878
res_NY.GDP.MKTP.PP.CD.tsv	Citation	0.659023197817
res_NY.GDP.MKTP.PP.CD.tsv	File Size	0.631169481797
res_NY.GDP.MKTP.PP.CD.tsv	Links	0.641066823044
res_NY.GDP.MKTP.PP.KD.tsv	Citation	0.658550406657
res_NY.GDP.MKTP.PP.KD.tsv	File Size	0.630693976979
res_NY.GDP.MKTP.PP.KD.tsv	Links	0.640624504587
res_NY.GDP.PCAP.CD.tsv	Citation	0.216826727638
res_NY.GDP.PCAP.CD.tsv	File Size	0.232926509758
res_NY.GDP.PCAP.CD.tsv	Links	0.244272365577
res_NY.GDP.PCAP.KD.ZG.tsv	Citation	-0.023869581079
res_NY.GDP.PCAP.KD.ZG.tsv	File Size	0.011168179
res_NY.GDP.PCAP.KD.ZG.tsv	Links	0.016887576114
res_NY.GDP.PCAP.KD.tsv	Citation	0.253158512374
res_NY.GDP.PCAP.KD.tsv	File Size	0.268362796854
res_NY.GDP.PCAP.KD.tsv	Links	0.284963061026
res_NY.GDP.PCAP.PP.CD.tsv	Citation	0.211332857525
res_NY.GDP.PCAP.PP.CD.tsv	File Size	0.229183291505
res_NY.GDP.PCAP.PP.CD.tsv	Links	0.240532625934
res_NY.GDP.PCAP.PP.KD.tsv	Citation	0.213045719619
res_NY.GDP.PCAP.PP.KD.tsv	File Size	0.231707353837
res_NY.GDP.PCAP.PP.KD.tsv	Links	0.243205490375
res_NY.GDP.TOTL.RT.ZS.tsv	Citation	-0.100914814216
res_NY.GDP.TOTL.RT.ZS.tsv	File Size	-0.115325393553
res_NY.GDP.TOTL.RT.ZS.tsv	Links	-0.128019266005
res_NY.GNP.ATLS.CD.tsv	Citation	0.707752884352
res_NY.GNP.ATLS.CD.tsv	File Size	0.654843419619
res_NY.GNP.ATLS.CD.tsv	Links	0.665428569234
res_NY.GNP.MKTP.CD.tsv	Citation	0.706618313808
res_NY.GNP.MKTP.CD.tsv	File Size	0.65228042154
res_NY.GNP.MKTP.CD.tsv	Links	0.663367534231
res_NY.GNP.MKTP.PP.CD.tsv	Citation	0.661995483015
res_NY.GNP.MKTP.PP.CD.tsv	File Size	0.632824562874
res_NY.GNP.MKTP.PP.CD.tsv	Links	0.642671342343
res_NY.GNP.PCAP.CD.tsv	Citation	0.260296358847
res_NY.GNP.PCAP.CD.tsv	File Size	0.280404951954
res_NY.GNP.PCAP.CD.tsv	Links	0.29570347702
res_NY.GNP.PCAP.PP.CD.tsv	Citation	0.254062828701
res_NY.GNP.PCAP.PP.CD.tsv	File Size	0.276400034346
res_NY.GNP.PCAP.PP.CD.tsv	Links	0.2893059185
res_SE.PRM.AGES.tsv	Citation	-0.0219652796379
res_SE.PRM.AGES.tsv	File Size	-0.0107037079485
res_SE.PRM.AGES.tsv	Links	-0.0140657654704
res_SE.PRM.DURS.tsv	Citation	-0.118294698129
res_SE.PRM.DURS.tsv	File Size	-0.171913790162
res_SE.PRM.DURS.tsv	Links	-0.183312659839
res_SE.SEC.AGES.tsv	Citation	-0.133292679468
res_SE.SEC.AGES.tsv	File Size	-0.17965572049
res_SE.SEC.AGES.tsv	Links	-0.193324776158
res_SE.SEC.DURS.tsv	Citation	0.0327098246191
res_SE.SEC.DURS.tsv	File Size	0.0664658848232
res_SE.SEC.DURS.tsv	Links	0.0893431514574
res_SG.GEN.PARL.ZS.tsv	Citation	0.0486596073211
res_SG.GEN.PARL.ZS.tsv	File Size	0.085109514507
res_SG.GEN.PARL.ZS.tsv	Links	0.0907698228291
res_SH.DTH.IMRT.tsv	Citation	0.206661565004
res_SH.DTH.IMRT.tsv	File Size	0.262667838311
res_SH.DTH.IMRT.tsv	Links	0.266250290124
res_SH.DTH.MORT.tsv	Citation	0.190530527267
res_SH.DTH.MORT.tsv	File Size	0.244876633417
res_SH.DTH.MORT.tsv	Links	0.246805418989
res_SH.DTH.NMRT.tsv	Citation	0.221396363577
res_SH.DTH.NMRT.tsv	File Size	0.27720154367
res_SH.DTH.NMRT.tsv	Links	0.282792675558
res_SH.DYN.MORT.FE.tsv	Citation	-0.165996811461
res_SH.DYN.MORT.FE.tsv	File Size	-0.202661816832
res_SH.DYN.MORT.FE.tsv	Links	-0.214772314121
res_SH.DYN.MORT.MA.tsv	Citation	-0.178992139435
res_SH.DYN.MORT.MA.tsv	File Size	-0.216788644172
res_SH.DYN.MORT.MA.tsv	Links	-0.229232273648
res_SH.DYN.MORT.tsv	Citation	-0.172992176611
res_SH.DYN.MORT.tsv	File Size	-0.210309144956
res_SH.DYN.MORT.tsv	Links	-0.222623220091
res_SH.DYN.NMRT.tsv	Citation	-0.159451591563
res_SH.DYN.NMRT.tsv	File Size	-0.188986897321
res_SH.DYN.NMRT.tsv	Links	-0.200226869122
res_SH.IMM.IDPT.tsv	Citation	0.0353033832136
res_SH.IMM.IDPT.tsv	File Size	0.0472231193323
res_SH.IMM.IDPT.tsv	Links	0.0626112598958
res_SH.IMM.MEAS.tsv	Citation	0.0555131709532
res_SH.IMM.MEAS.tsv	File Size	0.0642467001612
res_SH.IMM.MEAS.tsv	Links	0.0695182417509
res_SH.MMR.DTHS.tsv	Citation	0.123122987836
res_SH.MMR.DTHS.tsv	File Size	0.168029604488
res_SH.MMR.DTHS.tsv	Links	0.162944583526
res_SH.MMR.RISK.ZS.tsv	Citation	-0.192027238385
res_SH.MMR.RISK.ZS.tsv	File Size	-0.243977332549
res_SH.MMR.RISK.ZS.tsv	Links	-0.256262672611
res_SH.MMR.RISK.tsv	Citation	0.16939429744
res_SH.MMR.RISK.tsv	File Size	0.200535771677
res_SH.MMR.RISK.tsv	Links	0.209232155551
res_SH.STA.MMRT.tsv	Citation	-0.20769260859
res_SH.STA.MMRT.tsv	File Size	-0.258195423064
res_SH.STA.MMRT.tsv	Links	-0.272630236366
res_SH.TBS.DTEC.ZS.tsv	Citation	0.125495521774
res_SH.TBS.DTEC.ZS.tsv	File Size	0.171719077832
res_SH.TBS.DTEC.ZS.tsv	Links	0.191572900243
res_SH.TBS.INCD.tsv	Citation	-0.102573523321
res_SH.TBS.INCD.tsv	File Size	-0.107375658819
res_SH.TBS.INCD.tsv	Links	-0.128351813636
res_SH.XPD.OOPC.TO.ZS.tsv	Citation	0.0533233667707
res_SH.XPD.OOPC.TO.ZS.tsv	File Size	0.0760914725444
res_SH.XPD.OOPC.TO.ZS.tsv	Links	0.0607344741527
res_SH.XPD.OOPC.ZS.tsv	Citation	-0.0992656248327
res_SH.XPD.OOPC.ZS.tsv	File Size	-0.063034331979
res_SH.XPD.OOPC.ZS.tsv	Links	-0.0564090856599
res_SH.XPD.PCAP.PP.KD.tsv	Citation	0.376981226964
res_SH.XPD.PCAP.PP.KD.tsv	File Size	0.371377773989
res_SH.XPD.PCAP.PP.KD.tsv	Links	0.387929535488
res_SH.XPD.PCAP.tsv	Citation	0.321277018286
res_SH.XPD.PCAP.tsv	File Size	0.318844495235
res_SH.XPD.PCAP.tsv	Links	0.33695378608
res_SH.XPD.PRIV.ZS.tsv	Citation	0.250416366314
res_SH.XPD.PRIV.ZS.tsv	File Size	0.209641422368
res_SH.XPD.PRIV.ZS.tsv	Links	0.195705475844
res_SH.XPD.PUBL.ZS.tsv	Citation	0.0773377216271
res_SH.XPD.PUBL.ZS.tsv	File Size	0.0625836512793
res_SH.XPD.PUBL.ZS.tsv	Links	0.0846132694701
res_SH.XPD.PUBL.tsv	Citation	-0.128543163032
res_SH.XPD.PUBL.tsv	File Size	-0.129617724498
res_SH.XPD.PUBL.tsv	Links	-0.105062399842
res_SH.XPD.TOTL.ZS.tsv	Citation	0.209400449817
res_SH.XPD.TOTL.ZS.tsv	File Size	0.173343194597
res_SH.XPD.TOTL.ZS.tsv	Links	0.185303113676
res_SL.EMP.1524.SP.FE.ZS.tsv	Citation	-0.0739926443293
res_SL.EMP.1524.SP.FE.ZS.tsv	File Size	-0.113829165347
res_SL.EMP.1524.SP.FE.ZS.tsv	Links	-0.118541256173
res_SL.EMP.1524.SP.MA.ZS.tsv	Citation	-0.106232747991
res_SL.EMP.1524.SP.MA.ZS.tsv	File Size	-0.142770325469
res_SL.EMP.1524.SP.MA.ZS.tsv	Links	-0.141561400025
res_SL.EMP.1524.SP.ZS.tsv	Citation	-0.0997468385715
res_SL.EMP.1524.SP.ZS.tsv	File Size	-0.141010796801
res_SL.EMP.1524.SP.ZS.tsv	Links	-0.142883026353
res_SL.EMP.TOTL.SP.FE.ZS.tsv	Citation	-0.156628553897
res_SL.EMP.TOTL.SP.FE.ZS.tsv	File Size	-0.194306324646
res_SL.EMP.TOTL.SP.FE.ZS.tsv	Links	-0.203945813532
res_SL.EMP.TOTL.SP.MA.ZS.tsv	Citation	-0.153151227677
res_SL.EMP.TOTL.SP.MA.ZS.tsv	File Size	-0.184732028304
res_SL.EMP.TOTL.SP.MA.ZS.tsv	Links	-0.197552810041
res_SL.EMP.TOTL.SP.ZS.tsv	Citation	-0.18708925851
res_SL.EMP.TOTL.SP.ZS.tsv	File Size	-0.227696654589
res_SL.EMP.TOTL.SP.ZS.tsv	Links	-0.240241207784
res_SL.TLF.ACTI.1524.FE.ZS.tsv	Citation	-0.0762327468298
res_SL.TLF.ACTI.1524.FE.ZS.tsv	File Size	-0.116690824445
res_SL.TLF.ACTI.1524.FE.ZS.tsv	Links	-0.119427850479
res_SL.TLF.ACTI.1524.MA.ZS.tsv	Citation	-0.0833121432966
res_SL.TLF.ACTI.1524.MA.ZS.tsv	File Size	-0.118506337219
res_SL.TLF.ACTI.1524.MA.ZS.tsv	Links	-0.113187652704
res_SL.TLF.ACTI.1524.ZS.tsv	Citation	-0.0913261483907
res_SL.TLF.ACTI.1524.ZS.tsv	File Size	-0.133215772729
res_SL.TLF.ACTI.1524.ZS.tsv	Links	-0.13204529635
res_SL.TLF.ACTI.FE.ZS.tsv	Citation	-0.0894435413205
res_SL.TLF.ACTI.FE.ZS.tsv	File Size	-0.109873625095
res_SL.TLF.ACTI.FE.ZS.tsv	Links	-0.111159507883
res_SL.TLF.ACTI.MA.ZS.tsv	Citation	-0.0378718439782
res_SL.TLF.ACTI.MA.ZS.tsv	File Size	-0.049131769041
res_SL.TLF.ACTI.MA.ZS.tsv	Links	-0.0472420266277
res_SL.TLF.ACTI.ZS.tsv	Citation	-0.0980429781669
res_SL.TLF.ACTI.ZS.tsv	File Size	-0.118913109054
res_SL.TLF.ACTI.ZS.tsv	Links	-0.119493646618
res_SL.TLF.CACT.FE.ZS.tsv	Citation	-0.165566123313
res_SL.TLF.CACT.FE.ZS.tsv	File Size	-0.201579891722
res_SL.TLF.CACT.FE.ZS.tsv	Links	-0.210430658413
res_SL.TLF.CACT.FM.ZS.tsv	Citation	-0.104308916219
res_SL.TLF.CACT.FM.ZS.tsv	File Size	-0.126689723466
res_SL.TLF.CACT.FM.ZS.tsv	Links	-0.129949917316
res_SL.TLF.CACT.MA.ZS.tsv	Citation	-0.162802743329
res_SL.TLF.CACT.MA.ZS.tsv	File Size	-0.198356083983
res_SL.TLF.CACT.MA.ZS.tsv	Links	-0.210971548843
res_SL.TLF.CACT.ZS.tsv	Citation	-0.20212632321
res_SL.TLF.CACT.ZS.tsv	File Size	-0.244281594842
res_SL.TLF.CACT.ZS.tsv	Links	-0.256374357334
res_SL.TLF.TOTL.FE.ZS.tsv	Citation	-0.0676787488733
res_SL.TLF.TOTL.FE.ZS.tsv	File Size	-0.0800488043097
res_SL.TLF.TOTL.FE.ZS.tsv	Links	-0.0807512659337
res_SL.TLF.TOTL.IN.tsv	Citation	0.344687227164
res_SL.TLF.TOTL.IN.tsv	File Size	0.37341886007
res_SL.TLF.TOTL.IN.tsv	Links	0.38179339635
res_SL.UEM.1524.FE.ZS.tsv	Citation	0.0734735633214
res_SL.UEM.1524.FE.ZS.tsv	File Size	0.0976024534656
res_SL.UEM.1524.FE.ZS.tsv	Links	0.0981308526932
res_SL.UEM.1524.MA.ZS.tsv	Citation	0.116039916223
res_SL.UEM.1524.MA.ZS.tsv	File Size	0.14909277587
res_SL.UEM.1524.MA.ZS.tsv	Links	0.155340679201
res_SL.UEM.1524.ZS.tsv	Citation	0.0881924831526
res_SL.UEM.1524.ZS.tsv	File Size	0.11812127121
res_SL.UEM.1524.ZS.tsv	Links	0.122497367402
res_SL.UEM.TOTL.FE.ZS.tsv	Citation	0.0286076092341
res_SL.UEM.TOTL.FE.ZS.tsv	File Size	0.0383776930388
res_SL.UEM.TOTL.FE.ZS.tsv	Links	0.040844750171
res_SL.UEM.TOTL.MA.ZS.tsv	Citation	0.054466129655
res_SL.UEM.TOTL.MA.ZS.tsv	File Size	0.0643574217813
res_SL.UEM.TOTL.MA.ZS.tsv	Links	0.0716339889701
res_SL.UEM.TOTL.ZS.tsv	Citation	0.0293521315844
res_SL.UEM.TOTL.ZS.tsv	File Size	0.0389598260747
res_SL.UEM.TOTL.ZS.tsv	Links	0.0451090148553
res_SM.POP.REFG.OR.tsv	Citation	0.138375431104
res_SM.POP.REFG.OR.tsv	File Size	0.140856222921
res_SM.POP.REFG.OR.tsv	Links	0.124736296051
res_SM.POP.REFG.tsv	Citation	0.203230030799
res_SM.POP.REFG.tsv	File Size	0.22095081228
res_SM.POP.REFG.tsv	Links	0.229263751279
